file_name,score,score_error,percentiles_0,percentiles_50,percentiles_90,percentiles_95,percentiles_99
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=10000&syncThreshold=0.json,1160.5307817983996,0.7307659606150775,1111.49056,1149.239296,1207.959552,1241.513984,1304.4285439999999
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=50000&syncThreshold=10000.json,13292.443952742395,3.2729019046650856,12968.787967999999,13270.777855999999,13555.990528,13623.099392,13824.425984
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=50&limit=10000&syncThreshold=0.json,271.72595739306684,0.32500544260817216,250.871808,266.600448,297.271296,302.51417599999996,319.81568
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=10&limit=10000&syncThreshold=0.json,71.95280629811481,0.11079112645709778,60.293119999999995,69.992448,80.084992,81.395712,101.61225727999972
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=100&limit=-1&syncThreshold=10000.json,7707.324964317871,1.378988804127627,7549.7472,7692.353536,7801.4054399999995,7834.959871999999,7910.4573439999995
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=100&limit=50000&syncThreshold=10000.json,5827.616868488531,1.0446103319930635,5687.476224,5821.693952,5897.191424,5930.745856,5981.077504
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=10&syncThreshold=0.json,212.26698833920003,0.20669231975241925,204.99660799999998,209.71519999999998,217.317376,231.211008,250.60966399999998
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=1000&syncThreshold=10000.json,227.1351668736001,0.2292791823301912,220.20095999999998,224.657408,229.37599999999998,252.182528,267.3842585600004
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=50000&syncThreshold=0.json,348.0695603200003,0.39565747773661597,312.999936,341.835776,375.914496,392.167424,409.99321599999996
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=longChain__5803.json,40.11726791406936,0.05048408722460598,37.945344,39.124992,45.481984,46.53056,51.10366207999992
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=medium__544.json,2.4496486843424483,0.002683935499404005,2.2527999999999997,2.37568,2.49856,2.936832,3.2399359999999997
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs__12180.json,53.042124454025235,0.08734030675323011,50.200576,51.44576,56.295424,63.766527999999994,71.172096
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoning#param=medium__544.json,0.5533905972791601,0.001777295180304049,0.492544,0.529408,0.5591039999999999,0.66048,0.7782399999999999
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=longChain__5803.json,2.132290260926442,0.003763080964037296,1.951744,2.01728,2.633728,2.695168,3.145728
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple__152.json,0.19316119232310633,0.0016008927037342731,0.141824,0.17152,0.20992,0.22988799999999998,0.41472
h2oai__h2o-3#hex.AUCBuilderBench.perRow#nBins=40&nObs=1000.json,0.10708750922369323,5.987265656286047e-06,0.095744,0.09958399999999999,0.118144,0.11955199999999999,0.12032
h2oai__h2o-3#hex.tree.gbm.GbmMojoScoringBench.measureGbmScore0#rows=100000.json,619.3988064597337,0.40531526913511673,607.125504,611.319808,643.825664,661.6514559999999,709.885952
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=1000&rows=100000.json,917.5258453333338,0.19017941906343097,907.01824,916.455424,934.281216,941.6212479999999,944.766976
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=1000.json,91.99236544196603,0.011525611285004733,91.226112,92.01254399999999,92.274688,92.40576,92.667904
h2oai__h2o-3#water.ChunkBench.colsRowsRead#cols=10000&rows=100000.json,9341.306125243735,4.357815371702759,9093.251072,9210.691584,9714.008064,9714.008064,9730.78528
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000.json,821.0284019712003,1.8799017989330302,773.8490879999999,786.432,848.1931264000015,1115.684864,1119.879168
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=1000&rows=1000.json,1.306343923742363,4.1925447939675386e-05,1.302528,1.304576,1.3086719999999998,1.3086719999999998,1.3107199999999999
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000.json,14.158307995483096,0.002844503782025854,13.647872,14.139391999999999,14.270463999999999,14.286847999999999,14.352383999999999
h2oai__h2o-3#water.jdbc.SQLManagerBench.writeItem_double#rows=100&useRef=true.json,0.013597323056403461,2.7034048397468466e-05,0.012367999999999999,0.01304,0.015519999999999999,0.016111999999999998,0.017824
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=10&valueType=Boolean.json,0.004383395183902835,2.40622321241222e-05,0.0034479999999999997,0.003928,0.004392,0.00724,0.008816
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=100&keyType=String&n_entries=1000&valueType=String.json,10.916793615954026,0.015514003577281594,9.17504,10.387456,11.927551999999999,16.30208,19.628031999999997
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=10&valueType=String.json,11.267035792349448,0.016985501860683948,9.617408,10.534912,11.976704,16.842752,20.31616
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json,21.518650323229082,0.04035795851036807,17.072128,21.13536,21.528575999999997,26.476544,41.615359999999995
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=1000&valueType=String.json,1057.0882351104005,1.7076592248999036,941.6212479999999,1029.701632,1166.016512,1210.0567039999999,1352.66304
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean.json,2518.088015325867,22.340340541940343,1868.562432,2348.81024,3300.9172479999997,3435.134976,3699.3341849600065
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=10&valueType=Integer.json,0.001977083444383231,2.041706117211235e-05,0.001676,0.001782,0.001936,0.003192,0.0039759999999999995
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String.json,28.231220087006324,0.04931789513155206,25.657344,27.066367999999997,28.114943999999998,41.07796480000019,52.101119999999995
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=10&valueType=Boolean.json,0.0724540350550337,8.507892435739029e-05,0.063552,0.06784,0.06988799999999999,0.07232,0.19072
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean.json,9.403681250150917,0.017556591726249036,8.454144,8.863743999999999,9.011199999999999,10.420224,24.117248
h2oai__h2o-3#water.util.IcedHashMapBench.writeMap#arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean.json,1006.289376597333,4.690606242396729,744.48896,931.135488,1296.039936,1444.9377279999999,1920.9702604800032
hazelcast__hazelcast#com.hazelcast.internal.serialization.impl.portable.portablereader.DefaultPortableReaderBenchmark.read#.json,0.6332753123470191,0.006611000484315168,0.541,0.586,0.614,0.626,1.856
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.clear#size=100.json,183.62291414321425,0.08373230517983346,160.0,175.0,207.0,208.0,212.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=10.json,394.34240749925414,5.228899827152881,172.0,245.0,661.0,680.0,1648.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=1000.json,472.13842415208444,3.896890344073282,179.0,339.0,683.0,700.0,1644.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=100000.json,507.7112930207906,4.442929924136992,193.0,629.0,724.0,752.0,1590.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet_withHash#size=10000.json,471.67240401654976,5.0886074303843065,150.0,552.0,668.0,706.0,1890.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSet#size=100.json,500.5078741584529,3.573497077252027,173.0,364.0,752.0,798.0,1812.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSet#size=10000.json,604.2560797090241,6.231527410398224,177.0,620.0,888.0,1030.0,1998.0
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.remove_java_HashSet#size=100000.json,480.01577376039495,5.460561878123682,172.0,610.0,678.0,703.0,1850.0
hazelcast__hazelcast#com.hazelcast.projection.QueryBenchmark.testSuppression#.json,0.023148176692003888,3.018655841040132e-05,0.020479999999999998,0.022432,0.024384,0.027167999999999998,0.030591999999999998
hazelcast__hazelcast#com.hazelcast.query.impl.bitmap.BitmapIndexQueriesBenchmark.hashQueriesAnd#.json,0.0006880633195022577,5.358421034659693e-07,0.00025804800000000003,0.000683008,0.0008253440000000001,0.000869376,0.000954368
hazelcast__hazelcast#com.hazelcast.query.impl.bitmap.SparseBitSetAddBenchmark.sequentialAdd_Roaring#.json,7.331913660046575e-08,1.5068308408452554e-09,5.3000000000000005e-08,6.1e-08,9.600000000000001e-08,1.01e-07,1.0600000000000001e-07
hazelcast__hazelcast#com.hazelcast.query.impl.bitmap.SparseBitSetIterateBenchmark.iterateRoaring#.json,6.544134913860825e-08,2.5919426184075636e-10,4.5000000000000006e-08,5.4e-08,8.400000000000001e-08,8.800000000000001e-08,9.400000000000001e-08
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10.json,0.022602916926784358,2.7126421194749755e-06,0.01664,0.018623999999999998,0.033088,0.033088,0.034111999999999996
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_1G#depth=16.json,144.61051302838257,3.262159683504096,116.0,136.0,147.0,152.0,174.0
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_4G#depth=16.json,147.07844066626805,2.1649847851384334,118.0,138.0,148.0,153.0,177.0
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateReplace#depth=16.json,142.42437647227376,4.134365830320326,121.0,129.0,147.0,156.0,169.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case1&numberOfSignificantValueDigits=2.json,2.98369053772075e-05,8.401125120868779e-07,2.7552000000000003e-05,2.8768000000000003e-05,2.9344000000000002e-05,2.9792000000000002e-05,3.232e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=2.json,2.8890769061407937e-05,7.669908013157898e-07,2.7072e-05,2.7936e-05,2.8384e-05,2.8768000000000003e-05,3.12e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2.json,3.898947721958316e-05,4.229999346701258e-07,3.7312000000000005e-05,3.8272e-05,3.872e-05,3.8976e-05,4.1792e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3.json,0.00015050759140826367,2.5646777646372163e-07,0.000145152,0.00014976,0.000152064,0.000154368,0.000162816
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,1.0274240955701728e-05,9.552110544741634e-07,8.400000000000001e-06,8.976e-06,9.184e-06,9.408e-06,1.1152000000000001e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,1.176792596455527e-05,1.1458186519642158e-06,9.616e-06,1.0208000000000001e-05,1.0416e-05,1.0576e-05,1.248e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3.json,0.00026874643120828185,2.112099096870985e-07,0.000247552,0.000260096,0.00031283200000000003,0.000318464,0.000329216
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2.json,0.0001253382006614849,2.5988870583279464e-07,0.00011596800000000001,0.000120576,0.000132352,0.000134144,0.000138496
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,1.6371464967798736e-05,4.633680526137091e-07,1.232e-05,1.3104e-05,1.6256e-05,1.6800000000000002e-05,1.9808e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3.json,2.0221496677946213e-05,1.64470259032029e-07,1.5728000000000003e-05,1.7632e-05,2.2208e-05,2.7008000000000003e-05,2.9152e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,2.0058362097351594e-05,1.7946495803114353e-07,1.5632000000000002e-05,1.7216000000000003e-05,2.4352e-05,2.5280000000000002e-05,2.7168e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3.json,0.00015125035893246466,1.3365834263718402e-07,0.000136704,0.00014566400000000002,0.00014976,0.00021452800000000002,0.00022604800000000001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3.json,0.00020921362127799577,2.4417086489975616e-06,0.00016076800000000002,0.00017024000000000002,0.00020044800000000002,0.00021427200000000002,0.00023936
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2.json,9.779946618630494e-05,1.0134015483381087e-06,6.8352e-05,8.3584e-05,0.00011123200000000001,0.000120192,0.00014592
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2.json,7.264714404157478e-05,8.291346402553447e-07,4.6080000000000006e-05,5.792e-05,8.473600000000001e-05,8.8448e-05,0.00011814400000000001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2.json,8.5526423277325e-05,1.7450647656024708e-06,2.3616000000000002e-05,5.2032000000000006e-05,8.128000000000001e-05,0.000160512,0.000659456
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3.json,8.221116632301516e-05,1.1059210316326684e-06,4.7872000000000005e-05,5.6768e-05,7.897600000000001e-05,8.7552e-05,9.932800000000001e-05
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3.json,5.414441422221756e-05,9.36924595538885e-07,2.4096e-05,3.2512e-05,6.2656e-05,7.462400000000001e-05,0.000159488
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,7.408811999132674e-05,1.5977260400080936e-06,2.2080000000000002e-05,4.4352000000000005e-05,7.808000000000001e-05,0.00011072000000000001,0.000477184
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#.json,7.487804307625024e-08,6.707299515146799e-11,6.8e-08,7.3e-08,7.6e-08,7.7e-08,9.400000000000001e-08
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType.json,5.647173080336802e-08,5.3547161755148026e-11,3.6000000000000005e-08,6.1e-08,7.6e-08,8e-08,8.2e-08
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#.json,0.0031867174987171695,5.033159852979945e-07,0.003129344,0.0031907840000000003,0.003223552,0.003227648,0.003239936
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg.json,12.798078874898623,0.004591762905565847,11.730944,12.763136,13.35296,13.369344,13.402111999999999
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#.json,0.002756770470775452,2.694808152644946e-07,0.002686976,0.0027648,0.002777088,0.002777088,0.0027852800000000002
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#.json,0.012693762807184882,3.4265014923895715e-05,0.0027402240000000003,0.015351808000000002,0.015532032000000001,0.016400384,0.017629184000000003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#.json,0.016975457782605115,7.66086505273546e-06,0.015925248,0.016203776,0.017989632000000002,0.0180224,0.018186240000000003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#.json,0.039325960084809417,6.353454796963351e-06,0.038862848000000005,0.039190528,0.039387136,0.039976960000000006,0.042008576000000006
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#.json,0.002220002730108933,2.0569360668164617e-06,0.002113536,0.002166784,0.002363392,0.002568192,0.0026419200000000003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#.json,0.03223626719686733,1.53076448356465e-05,0.031391744,0.031555584000000005,0.035258368000000005,0.035258368000000005,0.035979264000000004
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#.json,0.013810618776458337,3.66817417609587e-05,0.005521408,0.016973824000000002,0.017072128000000002,0.018120704,0.019234816000000002
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#.json,0.018138721627902813,6.21179596089756e-05,0.006553600000000001,0.023330816,0.023887872,0.028114944000000003,0.028213248000000003
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#.json,0.02167132054777194,9.299329578763376e-05,0.007847936,0.029720576000000002,0.030212096,0.03342336,0.040173568
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#.json,0.023465806567099533,0.00011899388741011355,0.00917504,0.035651584,0.035979264000000004,0.036306944,0.038797312
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#.json,0.027702310432026665,0.00015034651152465495,0.01048576,0.042008576000000006,0.042860544,0.04489216,0.0557056
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#.json,0.04134081262425204,0.00010255330091985433,0.032374784000000004,0.039124992000000004,0.04849664,0.050266112,0.054788096
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.fixedThreadPool#.json,0.05641406326570602,0.00021407473128661739,0.042205184,0.053084160000000005,0.064684032,0.077070336,0.11337728000000001
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#.json,0.03742522772605546,8.500715134284836e-05,0.032866304,0.036438016000000004,0.040435712000000006,0.041680896,0.04784128
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.singleThreaded#.json,0.5608218558464008,0.0006203101712504642,0.537919488,0.551550976,0.590348288,0.632291328,0.685768704
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.twoThreadsForkJoinPool#.json,0.3151851683840004,0.00055824183325378,0.276299776,0.31719424,0.348127232,0.36438016,0.4099879731200009
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#.json,0.009094201213193211,9.488399603031205e-06,0.0077414400000000005,0.009043968000000001,0.00974848,0.010862592,0.014450688000000001
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000.json,5.659541145992436e-08,1.8018387315580867e-10,3.6000000000000005e-08,5.7e-08,7.500000000000001e-08,8.2e-08,8.9e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000.json,6.123722770944151e-08,3.9484801042942907e-10,4e-08,5.7e-08,8.800000000000001e-08,9.000000000000001e-08,9.100000000000001e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=1.json,6.470172915965055e-08,4.266968900668016e-10,3.8e-08,6.8e-08,8.500000000000001e-08,8.9e-08,9.9e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=128000.json,6.22135346371075e-08,2.862644395805961e-10,3.8e-08,5.6000000000000005e-08,8.2e-08,8.700000000000001e-08,9.100000000000001e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.tenMixedArgsBaseline#limit=128000.json,5.859401636350958e-08,3.6183736183334526e-10,4e-08,5.2e-08,7.800000000000001e-08,8e-08,8.6e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline#limit=128000.json,6.326501432154947e-08,3.8686284175885655e-10,3.8e-08,5.6000000000000005e-08,8.700000000000001e-08,9.000000000000001e-08,9.2e-08
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.unalignedPrimitiveArgsBaseline#limit=128000.json,6.449220387052562e-08,3.74074280592974e-10,4e-08,6.300000000000001e-08,8.500000000000001e-08,8.700000000000001e-08,9.000000000000001e-08
JCTools__JCTools#org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops#burstSize=1&qCapacity=132000&qType=SpscArrayQueue.json,71.48623775059889,0.05377995827222234,46.0,73.0,94.0,97.0,100.0
JCTools__JCTools#org.jctools.jmh.baseline.SingleThreadedPoll.poll#qType=MpscArrayQueue.json,2.0006220680707614,0.00022854072323169453,2.0,2.0,2.0,2.0,2.0
JCTools__JCTools#org.jctools.jmh.collections.SetOps.add#keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet.json,70.18412263256232,0.03357196795120754,48.0,70.0,89.0,91.0,95.0
JCTools__JCTools#org.jctools.jmh.collections.SetOps.contains#keyBound=2048&occupancy=512&size=1024&type=java.util.HashSet.json,63.75738097937377,0.021751181351077106,45.0,52.0,85.0,91.0,92.0
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true.json,9502.245458743697,2.896357637384507,2432.0,8240.0,16512.0,18784.0,22048.0
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true.json,3282.468204655951,2.3098107568621318,1090.0,2724.0,5432.0,5944.0,6856.0
JCTools__JCTools#org.jctools.jmh.latency.QueueBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true.json,21922.70485873487,3.6976080153966437,3648.0,26048.0,28128.0,28672.0,30048.0
JCTools__JCTools#org.jctools.jmh.latency.QueueBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpmcArrayQueue&warmup=true.json,9839.629062256317,2.1356116248582997,2364.0,8016.0,18144.0,20512.0,24736.0
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1&qType=MpscArrayQueue.json,627.204846259298,0.33151777481197836,231.0,670.0,819.0,899.0,1040.0
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1&qType=SpmcArrayQueue.json,699.3901417597906,0.36442317424828446,274.0,753.0,830.0,901.0,1052.0
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=10&qType=MpscArrayQueue.json,1313.0198594336287,1.162192507325288,462.0,1268.0,1792.0,1944.0,2428.0
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=100&qType=SpscArrayQueue.json,1319.777776869261,1.3704178838619232,625.0,1256.0,1802.0,2018.0,2568.0
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1000&qType=MpscArrayQueue.json,81201.1355109867,15.250151724129376,17984.0,99968.0,108928.0,110208.0,112384.0
jdbi__jdbi#org.jdbi.v3.benchmark.BeanBindingBenchmark.batchJdbiMap#.json,0.2528560283648,0.00045593771970304966,0.228327424,0.24667750400000002,0.277348352,0.30041702400000003,0.34550579200000003
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#.json,82.05921450494183,0.07829131834067973,57.0,84.0,108.0,110.0,113.0
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseOther#.json,74.70589173729392,0.02114269744832517,50.0,73.0,94.0,98.0,101.0
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.stringEquals#.json,61.71569328223257,0.0887350801689985,36.0,61.0,87.0,90.0,92.0
jdbi__jdbi#org.jdbi.v3.benchmark.QualifiersBenchmark.eq3To3#.json,0.4436398534559238,0.00786091776131553,0.372,0.398,0.41200000000000003,0.438,1.736
jdbi__jdbi#org.jdbi.v3.benchmark.QualifiersBenchmark.mapUnqualifiedBean#.json,27.35650631088736,0.15585681043448302,20.864,23.008,31.264,33.92,40.704
jdbi__jdbi#org.jdbi.v3.benchmark.QualifiersBenchmark.neq4To4#.json,0.6586723600533794,0.0059918685749555415,0.56,0.609,0.634,0.659,2.06
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.attach#.json,0.00021185423911898778,4.8775090480419104e-06,0.000173,0.000184,0.000195,0.000204,0.001372
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.fluentInsertGeneratedKeyBindBean#.json,0.007261828566866875,6.700276507222945e-05,0.00496,0.005944,0.009136,0.009888,0.01376
